v4_gene_model	v3_gene_model
Zm00001d026025	GRMZM2G322634
Zm00001d007822	GRMZM2G322641
Zm00001d005424	GRMZM2G322661
Zm00001d031011	GRMZM2G322699
Zm00001d052982	GRMZM2G322717
Zm00001d043252	GRMZM2G322723
Zm00001d043253	GRMZM2G322728
Zm00001d031711	GRMZM2G322748
Zm00001d002520	GRMZM2G322817
Zm00001d002678	GRMZM2G322819
Zm00001d007397	GRMZM2G322844
Zm00001d022338	GRMZM2G322846
Zm00001d036769	GRMZM2G322866
Zm00001d004793	GRMZM2G322874
Zm00001d036772	GRMZM2G322888
Zm00001d036773	GRMZM2G322892
Zm00001d029107	GRMZM2G322917
Zm00001d052220	GRMZM2G322950
Zm00001d010172	GRMZM2G322953
Zm00001d035718	GRMZM2G322986
Zm00001d018122	GRMZM2G323013
Zm00001d026603	GRMZM2G323024
Zm00001d006941	GRMZM2G323082
Zm00001d037531	GRMZM2G323172
Zm00001d022383	GRMZM2G323182
Zm00001d034849	GRMZM2G323261
Zm00001d052657	GRMZM2G323287
Zm00001d003294	GRMZM2G323309
Zm00001d039435	GRMZM2G323353
Zm00001d009487	GRMZM2G323387
Zm00001d010912	GRMZM2G323415
Zm00001d000216	GRMZM2G323418
Zm00001d044861	GRMZM2G323422
Zm00001d009923	GRMZM2G323456
Zm00001d047453	GRMZM2G323479
Zm00001d018613	GRMZM2G323499
Zm00001d005909	GRMZM2G323504
Zm00001d008349	GRMZM2G323545
Zm00001d015868	GRMZM2G323553
Zm00001d008346	GRMZM2G323558
Zm00001d043504	GRMZM2G323622
Zm00001d003163	GRMZM2G323672
Zm00001d003164	GRMZM2G323679
Zm00001d051359	GRMZM2G323719
Zm00001d009349	GRMZM2G323731
Zm00001d025134	GRMZM2G323754
Zm00001d038151	GRMZM2G323757
Zm00001d007037	GRMZM2G323828
Zm00001d027599	GRMZM2G323830
Zm00001d033616	GRMZM2G323838
Zm00001d003616	GRMZM2G323844
Zm00001d037632	GRMZM2G323888
Zm00001d009009	GRMZM2G323893
Zm00001d021199	GRMZM2G323912
Zm00001d041714	GRMZM2G323936
Zm00001d038479	GRMZM2G323938
Zm00001d033395	GRMZM2G323943
Zm00001d050675	GRMZM2G323971
Zm00001d016142	GRMZM2G324111
Zm00001d023541	GRMZM2G324131
Zm00001d041826	GRMZM2G324157
Zm00001d053979	GRMZM2G324162
Zm00001d053191	GRMZM2G324172
Zm00001d037395	GRMZM2G324221
Zm00001d023390	GRMZM2G324231
Zm00001d046574	GRMZM2G324248
Zm00001d033213	GRMZM2G324276
Zm00001d053984	GRMZM2G324285
Zm00001d046168	GRMZM2G324297
Zm00001d004839	GRMZM2G324314
Zm00001d037300	GRMZM2G324375
Zm00001d052892	GRMZM2G324378
Zm00001d032933	GRMZM2G324390
Zm00001d037465	GRMZM2G324462
Zm00001d007869	GRMZM2G324466
Zm00001d048076	GRMZM2G324467
Zm00001d007870	GRMZM2G324471
Zm00001d048075	GRMZM2G324478
Zm00001d007871	GRMZM2G324507
Zm00001d047332	GRMZM2G324511
Zm00001d014078	GRMZM2G324540
Zm00001d007872	GRMZM2G324544
Zm00001d045859	GRMZM2G324640
Zm00001d049665	GRMZM2G324643
Zm00001d049590	GRMZM2G324671
Zm00001d021704	GRMZM2G324676
Zm00001d045959	GRMZM2G324703
Zm00001d043414	GRMZM2G324705
Zm00001d010458	GRMZM2G324727
Zm00001d026367	GRMZM2G324767
Zm00001d026366	GRMZM2G324781
Zm00001d007630	GRMZM2G324860
Zm00001d053969	GRMZM2G324863
Zm00001d043407	GRMZM2G324886
Zm00001d009365	GRMZM2G324903
Zm00001d053965	GRMZM2G324956
Zm00001d050924	GRMZM2G324976
Zm00001d032265	GRMZM2G324999
Zm00001d017750	GRMZM2G325001
Zm00001d021598	GRMZM2G325008
Zm00001d016415	GRMZM2G325014
Zm00001d017751	GRMZM2G325019
Zm00001d016414	GRMZM2G325023
Zm00001d032266	GRMZM2G325026
Zm00001d017752	GRMZM2G325038
Zm00001d052958	GRMZM2G325118
Zm00001d003395	GRMZM2G325131
Zm00001d003485	GRMZM2G325139
Zm00001d037030	GRMZM2G325143
Zm00001d005007	GRMZM2G325208
Zm00001d021255	GRMZM2G325238
Zm00001d036090	GRMZM2G325247
Zm00001d012897	GRMZM2G325285
Zm00001d010657	GRMZM2G325296
Zm00001d010329	GRMZM2G325350
Zm00001d004574	GRMZM2G325453
Zm00001d027457	GRMZM2G325462
Zm00001d012900	GRMZM2G325477
Zm00001d002748	GRMZM2G325513
Zm00001d045149	GRMZM2G325561
Zm00001d052316	GRMZM2G325575
Zm00001d049865	GRMZM2G325580
Zm00001d051645	GRMZM2G325589
Zm00001d044846	GRMZM2G325606
Zm00001d008862	GRMZM2G325612
Zm00001d023998	GRMZM2G325643
Zm00001d036925	GRMZM2G325650
Zm00001d014874	GRMZM2G325653
Zm00001d037055	GRMZM2G325679
Zm00001d016947	GRMZM2G325683
Zm00001d016948	GRMZM2G325693
Zm00001d004410	GRMZM2G325749
Zm00001d021583	GRMZM2G325783
Zm00001d037932	GRMZM2G325804
Zm00001d039113	GRMZM2G325850
Zm00001d024630	GRMZM2G325907
Zm00001d020059	GRMZM2G325938
Zm00001d013968	GRMZM2G326064
Zm00001d026343	GRMZM2G326066
Zm00001d016660	GRMZM2G326111
Zm00001d052999	GRMZM2G326114
Zm00001d041746	GRMZM2G326116
Zm00001d022392	GRMZM2G326129
Zm00001d029642	GRMZM2G326151
Zm00001d004246	GRMZM2G326177
Zm00001d012892	GRMZM2G326195
Zm00001d024749	GRMZM2G326222
Zm00001d046862	GRMZM2G326223
Zm00001d020515	GRMZM2G326227
Zm00001d029286	GRMZM2G326248
Zm00001d019376	GRMZM2G326250
Zm00001d022394	GRMZM2G326263
Zm00001d022395	GRMZM2G326270
Zm00001d012893	GRMZM2G326272
Zm00001d022396	GRMZM2G326328
Zm00001d029015	GRMZM2G326335
Zm00001d039925	GRMZM2G326465
Zm00001d046569	GRMZM2G326472
Zm00001d015865	GRMZM2G326545
Zm00001d019804	GRMZM2G326560
Zm00001d024395	GRMZM2G326625
Zm00001d031321	GRMZM2G326627
Zm00001d003336	GRMZM2G326631
Zm00001d030266	GRMZM2G326643
Zm00001d023493	GRMZM2G326663
Zm00001d032980	GRMZM2G326677
Zm00001d014116	GRMZM2G326707
Zm00001d036718	GRMZM2G326734
Zm00001d047589	GRMZM2G326783
Zm00001d022133	GRMZM2G326788
Zm00001d042403	GRMZM2G326825
Zm00001d028175	GRMZM2G326869
Zm00001d042963	GRMZM2G326933
Zm00001d009374	GRMZM2G327032
Zm00001d025190	GRMZM2G327037
Zm00001d022537	GRMZM2G327042
Zm00001d035791	GRMZM2G327051
Zm00001d027435	GRMZM2G327059
Zm00001d025192	GRMZM2G327099
Zm00001d032361	GRMZM2G327174
Zm00001d043904	GRMZM2G327189
Zm00001d026289	GRMZM2G327234
Zm00001d004416	GRMZM2G327247
Zm00001d013502	GRMZM2G327260
Zm00001d044707	GRMZM2G327263
Zm00001d017494	GRMZM2G327266
Zm00001d003364	GRMZM2G327295
Zm00001d044364	GRMZM2G327311
Zm00001d040554	GRMZM2G327349
Zm00001d044112	GRMZM2G327357
Zm00001d022502	GRMZM2G327394
Zm00001d006645	GRMZM2G327406
Zm00001d012711	GRMZM2G327427
Zm00001d005727	GRMZM2G327459
Zm00001d044742	GRMZM2G327474
Zm00001d039908	GRMZM2G327564
Zm00001d007073	GRMZM2G327595
Zm00001d032901	GRMZM2G327605
Zm00001d007096	GRMZM2G327635
Zm00001d022257	GRMZM2G327655
Zm00001d052927	GRMZM2G327659
Zm00001d016431	GRMZM2G327662
Zm00001d002305	GRMZM2G327680
Zm00001d007072	GRMZM2G327686
Zm00001d007097	GRMZM2G327692
Zm00001d007071	GRMZM2G327703
Zm00001d010415	GRMZM2G327741
Zm00001d005715	GRMZM2G327890
Zm00001d029784	GRMZM2G327907
Zm00001d043925	GRMZM2G327999
Zm00001d016234	GRMZM2G328060
Zm00001d008377	GRMZM2G328094
Zm00001d041372	GRMZM2G328111
Zm00001d037003	GRMZM2G328133
Zm00001d045174	GRMZM2G328168
Zm00001d018965	GRMZM2G328171
Zm00001d036251	GRMZM2G328197
Zm00001d009130	GRMZM2G328205
Zm00001d045175	GRMZM2G328213
Zm00001d034067	GRMZM2G328224
Zm00001d019333	GRMZM2G328258
Zm00001d012390	GRMZM2G328265
Zm00001d048040	GRMZM2G328268
Zm00001d031873	GRMZM2G328309
Zm00001d012450	GRMZM2G328341
Zm00001d041240	GRMZM2G328374
Zm00001d041762	GRMZM2G328427
Zm00001d009674	GRMZM2G328438
Zm00001d034072	GRMZM2G328500
Zm00001d017451	GRMZM2G328555
Zm00001d046693	GRMZM2G328578
Zm00001d006911	GRMZM2G328593
Zm00001d045171	GRMZM2G328612
Zm00001d032429	GRMZM2G328671
Zm00001d000422	GRMZM2G328695
Zm00001d052591	GRMZM2G328742
Zm00001d041402	GRMZM2G328780
Zm00001d002757	GRMZM2G328781
Zm00001d037783	GRMZM2G328785
Zm00001d042558	GRMZM2G328795
Zm00001d016914	GRMZM2G328814
Zm00001d037758	GRMZM2G328859
Zm00001d040235	GRMZM2G328893
Zm00001d039807	GRMZM2G328904
Zm00001d024148	GRMZM2G328908
Zm00001d016473	GRMZM2G328961
Zm00001d010572	GRMZM2G328988
Zm00001d042553	GRMZM2G329002
Zm00001d016151	GRMZM2G329029
Zm00001d037807	GRMZM2G329033
Zm00001d028915	GRMZM2G329040
Zm00001d005996	GRMZM2G329047
Zm00001d042572	GRMZM2G329069
Zm00001d042573	GRMZM2G329073
Zm00001d025395	GRMZM2G329119
Zm00001d047448	GRMZM2G329144
Zm00001d032005	GRMZM2G329146
Zm00001d027677	GRMZM2G329159
Zm00001d027307	GRMZM2G329177
Zm00001d034373	GRMZM2G329181
Zm00001d037192	GRMZM2G329195
Zm00001d002216	GRMZM2G329222
Zm00001d017570	GRMZM2G329229
Zm00001d037190	GRMZM2G329293
Zm00001d034371	GRMZM2G329300
Zm00001d037189	GRMZM2G329306
Zm00001d012169	GRMZM2G329325
Zm00001d020521	GRMZM2G329334
Zm00001d006500	GRMZM2G329353
Zm00001d036129	GRMZM2G329434
Zm00001d017505	GRMZM2G329454
Zm00001d033722	GRMZM2G329484
Zm00001d017505	GRMZM2G329532
Zm00001d024871	GRMZM2G329559
Zm00001d046641	GRMZM2G329584
Zm00001d035824	GRMZM2G329636
Zm00001d038919	GRMZM2G329645
Zm00001d030894	GRMZM2G329655
Zm00001d036169	GRMZM2G329710
Zm00001d031523	GRMZM2G329750
Zm00001d033358	GRMZM2G329757
Zm00001d038834	GRMZM2G329776
Zm00001d033843	GRMZM2G329864
Zm00001d018937	GRMZM2G329867
Zm00001d003664	GRMZM2G329885
Zm00001d031554	GRMZM2G329909
Zm00001d040864	GRMZM2G329944
Zm00001d040864	GRMZM2G329952
Zm00001d014681	GRMZM2G329999
Zm00001d014682	GRMZM2G330012
Zm00001d048424	GRMZM2G330019
Zm00001d037156	GRMZM2G330024
Zm00001d025881	GRMZM2G330035
Zm00001d005748	GRMZM2G330049
Zm00001d043044	GRMZM2G330153
Zm00001d043046	GRMZM2G330159
Zm00001d014428	GRMZM2G330213
Zm00001d034080	GRMZM2G330218
Zm00001d043540	GRMZM2G330229
Zm00001d043684	GRMZM2G330298
Zm00001d044024	GRMZM2G330302
Zm00001d041908	GRMZM2G330361
Zm00001d048438	GRMZM2G330384
Zm00001d021013	GRMZM2G330422
Zm00001d025425	GRMZM2G330424
Zm00001d003347	GRMZM2G330430
Zm00001d027257	GRMZM2G330436
Zm00001d033497	GRMZM2G330453
Zm00001d052880	GRMZM2G330455
Zm00001d010933	GRMZM2G330475
Zm00001d025811	GRMZM2G330519
Zm00001d025812	GRMZM2G330526
Zm00001d013677	GRMZM2G330565
Zm00001d042255	GRMZM2G330575
Zm00001d045848	GRMZM2G330581
Zm00001d024963	GRMZM2G330635
Zm00001d029281	GRMZM2G330650
Zm00001d014084	GRMZM2G330684
Zm00001d022414	GRMZM2G330690
Zm00001d010787	GRMZM2G330693
Zm00001d016152	GRMZM2G330698
Zm00001d011986	GRMZM2G330731
Zm00001d013874	GRMZM2G330751
Zm00001d013875	GRMZM2G330757
Zm00001d007902	GRMZM2G330772
Zm00001d022623	GRMZM2G330848
Zm00001d048247	GRMZM2G330907
Zm00001d048246	GRMZM2G330945
Zm00001d046883	GRMZM2G331015
Zm00001d002906	GRMZM2G331027
Zm00001d017675	GRMZM2G331032
Zm00001d046881	GRMZM2G331040
Zm00001d035089	GRMZM2G331088
Zm00001d047074	GRMZM2G331105
Zm00001d047392	GRMZM2G331154
Zm00001d019806	GRMZM2G331217
Zm00001d002890	GRMZM2G331250
Zm00001d016874	GRMZM2G331253
Zm00001d036984	GRMZM2G331283
Zm00001d023795	GRMZM2G331368
Zm00001d015844	GRMZM2G331374
Zm00001d044181	GRMZM2G331393
Zm00001d018000	GRMZM2G331474
Zm00001d005356	GRMZM2G331533
Zm00001d050797	GRMZM2G331561
Zm00001d009097	GRMZM2G331566
Zm00001d028170	GRMZM2G331638
Zm00001d028169	GRMZM2G331652
Zm00001d003554	GRMZM2G331701
Zm00001d043680	GRMZM2G331720
Zm00001d022615	GRMZM2G331754
Zm00001d046896	GRMZM2G331766
Zm00001d026432	GRMZM2G331770
Zm00001d003050	GRMZM2G331779
Zm00001d040672	GRMZM2G331811
Zm00001d038734	GRMZM2G331833
Zm00001d025248	GRMZM2G331861
Zm00001d030832	GRMZM2G331902
Zm00001d052127	GRMZM2G331964
Zm00001d036752	GRMZM2G332102
Zm00001d038115	GRMZM2G332107
Zm00001d004622	GRMZM2G332111
Zm00001d042651	GRMZM2G332258
Zm00001d040297	GRMZM2G332259
Zm00001d041574	GRMZM2G332280
Zm00001d031697	GRMZM2G332294
Zm00001d013617	GRMZM2G332390
Zm00001d032883	GRMZM2G332412
Zm00001d024851	GRMZM2G332423
Zm00001d052840	GRMZM2G332495
Zm00001d053143	GRMZM2G332505
Zm00001d052841	GRMZM2G332522
Zm00001d027643	GRMZM2G332548
Zm00001d018280	GRMZM2G332560
Zm00001d015658	GRMZM2G332562
Zm00001d052713	GRMZM2G332660
Zm00001d018481	GRMZM2G332687
Zm00001d041523	GRMZM2G332703
Zm00001d015254	GRMZM2G332749
Zm00001d052873	GRMZM2G332809
Zm00001d031023	GRMZM2G332821
Zm00001d048266	GRMZM2G332829
Zm00001d005791	GRMZM2G332838
Zm00001d017250	GRMZM2G332843
Zm00001d025441	GRMZM2G332918
Zm00001d025441	GRMZM2G332922
Zm00001d013015	GRMZM2G332976
Zm00001d008468	GRMZM2G333022
Zm00001d031370	GRMZM2G333033
Zm00001d000445	GRMZM2G333035
Zm00001d022617	GRMZM2G333042
Zm00001d008466	GRMZM2G333045
Zm00001d046961	GRMZM2G333049
Zm00001d027258	GRMZM2G333069
Zm00001d010418	GRMZM2G333079
Zm00001d046174	GRMZM2G333083
Zm00001d005196	GRMZM2G333095
Zm00001d013769	GRMZM2G333140
Zm00001d019269	GRMZM2G333142
Zm00001d024600	GRMZM2G333183
Zm00001d051719	GRMZM2G333268
Zm00001d018701	GRMZM2G333274
Zm00001d048376	GRMZM2G333352
Zm00001d051541	GRMZM2G333361
Zm00001d030815	GRMZM2G333377
Zm00001d003096	GRMZM2G333408
Zm00001d022499	GRMZM2G333433
Zm00001d007624	GRMZM2G333448
Zm00001d008850	GRMZM2G333454
Zm00001d005439	GRMZM2G333478
Zm00001d045611	GRMZM2G333579
Zm00001d008853	GRMZM2G333582
Zm00001d007384	GRMZM2G333591
Zm00001d046443	GRMZM2G333619
Zm00001d039729	GRMZM2G333623
Zm00001d008577	GRMZM2G333635
Zm00001d030208	GRMZM2G333641
Zm00001d049121	GRMZM2G333659
Zm00001d049122	GRMZM2G333678
Zm00001d043000	GRMZM2G333726
Zm00001d044368	GRMZM2G333775
Zm00001d044373	GRMZM2G333811
Zm00001d043721	GRMZM2G333833
Zm00001d036532	GRMZM2G333875
Zm00001d018977	GRMZM2G333916
Zm00001d037387	GRMZM2G333923
Zm00001d021836	GRMZM2G333980
Zm00001d018976	GRMZM2G333997
Zm00001d052557	GRMZM2G334040
Zm00001d018976	GRMZM2G334041
Zm00001d018032	GRMZM2G334142
Zm00001d019961	GRMZM2G334162
Zm00001d020429	GRMZM2G334165
Zm00001d035646	GRMZM2G334181
Zm00001d038318	GRMZM2G334216
Zm00001d037212	GRMZM2G334225
Zm00001d035647	GRMZM2G334239
Zm00001d004364	GRMZM2G334321
Zm00001d004366	GRMZM2G334336
Zm00001d037272	GRMZM2G334409
Zm00001d009111	GRMZM2G334419
Zm00001d008429	GRMZM2G334457
Zm00001d002055	GRMZM2G334514
Zm00001d044767	GRMZM2G334556
Zm00001d035603	GRMZM2G334574
Zm00001d035183	GRMZM2G334584
Zm00001d046725	GRMZM2G334592
Zm00001d039777	GRMZM2G334628
Zm00001d048904	GRMZM2G334631
Zm00001d031798	GRMZM2G334639
Zm00001d038814	GRMZM2G334658
Zm00001d017276	GRMZM2G334660
Zm00001d004051	GRMZM2G334680
Zm00001d015412	GRMZM2G334722
Zm00001d002014	GRMZM2G334734
Zm00001d039782	GRMZM2G334740
Zm00001d039783	GRMZM2G334741
Zm00001d012263	GRMZM2G334791
Zm00001d008321	GRMZM2G334857
Zm00001d040499	GRMZM2G334891
Zm00001d010275	GRMZM2G334899
Zm00001d040499	GRMZM2G334917
Zm00001d015730	GRMZM2G335019
Zm00001d041938	GRMZM2G335046
Zm00001d045515	GRMZM2G335052
Zm00001d021298	GRMZM2G335111
Zm00001d004737	GRMZM2G335126
Zm00001d005302	GRMZM2G335146
Zm00001d012261	GRMZM2G335218
Zm00001d044728	GRMZM2G335242
Zm00001d017989	GRMZM2G335280
Zm00001d021806	GRMZM2G335287
Zm00001d028845	GRMZM2G335358
Zm00001d010401	GRMZM2G335377
Zm00001d019445	GRMZM2G335407
Zm00001d005869	GRMZM2G335419
Zm00001d030914	GRMZM2G335438
Zm00001d052770	GRMZM2G335476
Zm00001d019083	GRMZM2G335518
Zm00001d025801	GRMZM2G335521
Zm00001d034301	GRMZM2G335601
Zm00001d047458	GRMZM2G335604
Zm00001d036951	GRMZM2G335618
Zm00001d015435	GRMZM2G335638
Zm00001d009163	GRMZM2G335657
Zm00001d017648	GRMZM2G335685
Zm00001d030398	GRMZM2G335703
Zm00001d045184	GRMZM2G335709
Zm00001d011158	GRMZM2G335720
Zm00001d022251	GRMZM2G335738
Zm00001d033166	GRMZM2G335814
Zm00001d043738	GRMZM2G335826
Zm00001d018078	GRMZM2G335930
Zm00001d011714	GRMZM2G335948
Zm00001d018074	GRMZM2G335978
Zm00001d014472	GRMZM2G336065
Zm00001d047153	GRMZM2G336077
Zm00001d017580	GRMZM2G336087
Zm00001d043958	GRMZM2G336225
Zm00001d023693	GRMZM2G336326
Zm00001d012477	GRMZM2G336337
Zm00001d039661	GRMZM2G336437
Zm00001d052435	GRMZM2G336448
Zm00001d005764	GRMZM2G336456
Zm00001d013003	GRMZM2G336533
Zm00001d012435	GRMZM2G336557
Zm00001d035608	GRMZM2G336583
Zm00001d030270	GRMZM2G336678
Zm00001d025078	GRMZM2G336718
Zm00001d010952	GRMZM2G336745
Zm00001d053704	GRMZM2G336761
Zm00001d053703	GRMZM2G336766
Zm00001d013127	GRMZM2G336783
Zm00001d013128	GRMZM2G336789
Zm00001d024189	GRMZM2G336813
Zm00001d008757	GRMZM2G336815
Zm00001d029356	GRMZM2G336824
Zm00001d006475	GRMZM2G336839
Zm00001d016512	GRMZM2G336858
Zm00001d040060	GRMZM2G336865
Zm00001d053630	GRMZM2G336875
Zm00001d040061	GRMZM2G336879
Zm00001d013183	GRMZM2G336888
Zm00001d016512	GRMZM2G336896
Zm00001d013181	GRMZM2G336902
Zm00001d010535	GRMZM2G336908
Zm00001d042272	GRMZM2G336909
Zm00001d040064	GRMZM2G336929
Zm00001d006472	GRMZM2G336962
Zm00001d002281	GRMZM2G337011
Zm00001d014126	GRMZM2G337048
Zm00001d035636	GRMZM2G337065
Zm00001d053346	GRMZM2G337068
Zm00001d047457	GRMZM2G337107
Zm00001d008815	GRMZM2G337109
Zm00001d003429	GRMZM2G337113
Zm00001d049960	GRMZM2G337128
Zm00001d031549	GRMZM2G337139
Zm00001d024804	GRMZM2G337143
Zm00001d031546	GRMZM2G337190
Zm00001d031545	GRMZM2G337191
Zm00001d002768	GRMZM2G337229
Zm00001d030282	GRMZM2G337242
Zm00001d013825	GRMZM2G337330
Zm00001d049491	GRMZM2G337387
Zm00001d024196	GRMZM2G337389
Zm00001d018710	GRMZM2G337402
Zm00001d028593	GRMZM2G337425
Zm00001d002313	GRMZM2G337532
Zm00001d020869	GRMZM2G337534
Zm00001d047212	GRMZM2G337548
Zm00001d010050	GRMZM2G337616
Zm00001d046477	GRMZM2G337631
Zm00001d035487	GRMZM2G337659
Zm00001d051864	GRMZM2G337701
Zm00001d023869	GRMZM2G337706
Zm00001d016827	GRMZM2G337749
Zm00001d030323	GRMZM2G337766
Zm00001d037397	GRMZM2G337768
Zm00001d002917	GRMZM2G337792
Zm00001d039990	GRMZM2G337815
Zm00001d012398	GRMZM2G337819
Zm00001d018680	GRMZM2G337881
Zm00001d006668	GRMZM2G337892
Zm00001d006197	GRMZM2G337894
Zm00001d048378	GRMZM2G337905
Zm00001d023234	GRMZM2G337929
Zm00001d028696	GRMZM2G338037
Zm00001d050871	GRMZM2G338049
Zm00001d045211	GRMZM2G338056
Zm00001d028692	GRMZM2G338131
Zm00001d011156	GRMZM2G338158
Zm00001d041794	GRMZM2G338160
Zm00001d011157	GRMZM2G338161
Zm00001d021867	GRMZM2G338205
Zm00001d042267	GRMZM2G338259
Zm00001d043672	GRMZM2G338293
Zm00001d015021	GRMZM2G338327
Zm00001d028679	GRMZM2G338333
Zm00001d046926	GRMZM2G338376
Zm00001d012252	GRMZM2G338431
Zm00001d023420	GRMZM2G338454
Zm00001d039644	GRMZM2G338465
Zm00001d025044	GRMZM2G338493
Zm00001d053539	GRMZM2G338631
Zm00001d009728	GRMZM2G338661
Zm00001d023827	GRMZM2G338672
Zm00001d028454	GRMZM2G338691
Zm00001d013713	GRMZM2G338693
Zm00001d009727	GRMZM2G338696
Zm00001d028453	GRMZM2G338702
Zm00001d039420	GRMZM2G338721
Zm00001d034782	GRMZM2G338809
Zm00001d035382	GRMZM2G338829
Zm00001d013936	GRMZM2G338853
Zm00001d021269	GRMZM2G338916
Zm00001d021269	GRMZM2G338928
Zm00001d036814	GRMZM2G339009
Zm00001d053809	GRMZM2G339018
Zm00001d037797	GRMZM2G339091
Zm00001d002138	GRMZM2G339117
Zm00001d043047	GRMZM2G339122
Zm00001d035911	GRMZM2G339129
Zm00001d011108	GRMZM2G339151
Zm00001d032967	GRMZM2G339203
Zm00001d052399	GRMZM2G339336
Zm00001d051246	GRMZM2G339367
Zm00001d012119	GRMZM2G339379
Zm00001d012684	GRMZM2G339435
Zm00001d033772	GRMZM2G339452
Zm00001d011412	GRMZM2G339503
Zm00001d016842	GRMZM2G339523
Zm00001d044434	GRMZM2G339540
Zm00001d024327	GRMZM2G339545
Zm00001d013879	GRMZM2G339562
Zm00001d027656	GRMZM2G339563
Zm00001d021736	GRMZM2G339645
Zm00001d035656	GRMZM2G339674
Zm00001d042673	GRMZM2G339699
Zm00001d020550	GRMZM2G339728
Zm00001d012415	GRMZM2G339736
Zm00001d012419	GRMZM2G339751
Zm00001d011698	GRMZM2G339781
Zm00001d024824	GRMZM2G339820
Zm00001d048734	GRMZM2G339848
Zm00001d040210	GRMZM2G339866
Zm00001d021674	GRMZM2G339907
Zm00001d053766	GRMZM2G339909
Zm00001d017936	GRMZM2G339943
Zm00001d011730	GRMZM2G339957
Zm00001d006796	GRMZM2G339994
Zm00001d006793	GRMZM2G340048
Zm00001d026577	GRMZM2G340065
Zm00001d015871	GRMZM2G340076
Zm00001d026576	GRMZM2G340084
Zm00001d007890	GRMZM2G340130
Zm00001d020985	GRMZM2G340139
Zm00001d046346	GRMZM2G340177
Zm00001d010659	GRMZM2G340224
Zm00001d041550	GRMZM2G340251
Zm00001d034723	GRMZM2G340257
Zm00001d029428	GRMZM2G340279
Zm00001d014813	GRMZM2G340282
Zm00001d029427	GRMZM2G340286
Zm00001d011841	GRMZM2G340313
Zm00001d012213	GRMZM2G340319
Zm00001d020447	GRMZM2G340325
Zm00001d040051	GRMZM2G340342
Zm00001d007081	GRMZM2G340359
Zm00001d005429	GRMZM2G340408
Zm00001d037943	GRMZM2G340444
Zm00001d020978	GRMZM2G340456
Zm00001d036322	GRMZM2G340527
Zm00001d006054	GRMZM2G340534
Zm00001d013638	GRMZM2G340578
Zm00001d003027	GRMZM2G340601
Zm00001d021481	GRMZM2G340618
Zm00001d025065	GRMZM2G340654
Zm00001d019163	GRMZM2G340656
Zm00001d041846	GRMZM2G340721
Zm00001d033494	GRMZM2G340749
Zm00001d041847	GRMZM2G340756
Zm00001d038061	GRMZM2G340807
Zm00001d005678	GRMZM2G340933
Zm00001d005679	GRMZM2G340955
Zm00001d008674	GRMZM2G341010
Zm00001d037446	GRMZM2G341027
Zm00001d013993	GRMZM2G341036
Zm00001d050214	GRMZM2G341058
Zm00001d050215	GRMZM2G341083
Zm00001d002572	GRMZM2G341089
Zm00001d037628	GRMZM2G341155
Zm00001d012279	GRMZM2G341159
Zm00001d012278	GRMZM2G341166
Zm00001d016395	GRMZM2G341171
Zm00001d025463	GRMZM2G341216
Zm00001d005312	GRMZM2G341253
Zm00001d029490	GRMZM2G341269
Zm00001d029490	GRMZM2G341271
Zm00001d024637	GRMZM2G341302
Zm00001d024637	GRMZM2G341304
Zm00001d028469	GRMZM2G341309
Zm00001d040570	GRMZM2G341366
Zm00001d024003	GRMZM2G341379
Zm00001d011767	GRMZM2G341404
Zm00001d005779	GRMZM2G341405
Zm00001d033279	GRMZM2G341410
Zm00001d011769	GRMZM2G341442
Zm00001d033327	GRMZM2G341460
Zm00001d017931	GRMZM2G341479
Zm00001d005782	GRMZM2G341499
Zm00001d018693	GRMZM2G341621
Zm00001d044723	GRMZM2G341658
Zm00001d046914	GRMZM2G341698
Zm00001d037573	GRMZM2G341729
Zm00001d016406	GRMZM2G341732
Zm00001d025152	GRMZM2G341741
Zm00001d014286	GRMZM2G341747
Zm00001d037575	GRMZM2G341762
Zm00001d016427	GRMZM2G341770
Zm00001d016428	GRMZM2G341771
Zm00001d027475	GRMZM2G341918
Zm00001d027411	GRMZM2G341934
Zm00001d017814	GRMZM2G341957
Zm00001d033516	GRMZM2G341959
Zm00001d002479	GRMZM2G342033
Zm00001d002478	GRMZM2G342039
Zm00001d029262	GRMZM2G342042
Zm00001d033297	GRMZM2G342105
Zm00001d007264	GRMZM2G342197
Zm00001d049249	GRMZM2G342217
Zm00001d049075	GRMZM2G342226
Zm00001d036283	GRMZM2G342243
Zm00001d029906	GRMZM2G342246
Zm00001d003900	GRMZM2G342254
Zm00001d030399	GRMZM2G342281
Zm00001d018497	GRMZM2G342327
Zm00001d011723	GRMZM2G342375
Zm00001d022558	GRMZM2G342386
Zm00001d005807	GRMZM2G342401
Zm00001d014710	GRMZM2G342424
Zm00001d031467	GRMZM2G342437
Zm00001d011129	GRMZM2G342493
Zm00001d003104	GRMZM2G342509
Zm00001d051591	GRMZM2G342515
Zm00001d037463	GRMZM2G342539
Zm00001d037461	GRMZM2G342588
Zm00001d051377	GRMZM2G342649
Zm00001d032013	GRMZM2G342655
Zm00001d028252	GRMZM2G342685
Zm00001d032012	GRMZM2G342687
Zm00001d051376	GRMZM2G342691
Zm00001d044237	GRMZM2G342693
Zm00001d044239	GRMZM2G342711
Zm00001d046510	GRMZM2G342738
Zm00001d004602	GRMZM2G342744
